id,title,comment,date_to_open,date_to_close,is_published,embed_url,share_with,worksite_id,tag_id,tag,video_id,video_title,video_comments,video_original_filename,video_original_size,video_original_digest,video_original_duration_msec,thumbnail_filename,video_app_name,video_file_width,video_file_height,video_file_size,video_file_filename,video_file_pixel_aspect_ratio,video_file_display_aspect_ratio
4401,グローバルリーダー論1(第3回)　高橋 麻奈先生 2018.11.07,"",2018-11-30 15:10:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/a0ea99890bda1f62cb57138607d23f14513378dd/autostart/true/caption/true,worksite,WellBeingSupa2014,43,Well-Being,4800,GL1 高橋先生.mp4,"",GL1 高橋先生.mp4,620621150,a3a81b4637976155937cadf2102819d9,5166720,4800.jpg,restrict,960,540,620621150,4800_a3a81b4637976155937cadf2102819d9.mp4,1:1,16:9
4400,G30 for everyone 2018/11/27 lecturer: Asaraa ZIADI,"",2018-11-29 13:45:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/1f96753367466a4326e5e79e3fc4aa5fad2ade64/autostart/true/caption/true,campus,"",104,G30 2018,4798,SG20181127_Asraa.mp4,"",SG20181127_Asraa.mp4,1605733841,bf87fba0321dc36a5d6fe45638e03ce5,2095120,4798.jpg,restrict,1280,720,1605733841,4798_bf87fba0321dc36a5d6fe45638e03ce5.mp4,1:1,16:9
4399,G30C Peter Butko L07 20181122,"",2018-11-29 13:44:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/47073154fba332354db52791d414711644078e7b/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4799,G30_20181122_Peter BUTKO_1.mp4,"",G30_20181122_Peter BUTKO_1.mp4,3775095900,b9a87ffbadf3b9f43c6f349ebaabe3c6,4932160,4799.jpg,restrict,1280,720,3775095900,4799_b9a87ffbadf3b9f43c6f349ebaabe3c6.mp4,1:1,16:9
4398,G30C Young-Jai You L07 20181126,"",2018-11-29 13:43:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/8651ac3d0100f4c31d381904671ee0e456b46f48/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4797,G30_20181126_Young-Jai You.mp4,"",G30_20181126_Young-Jai You.mp4,3763761896,04159f4a6183e47839030ecc888e9c17,4911100,4797.jpg,restrict,1280,720,3763761896,4797_04159f4a6183e47839030ecc888e9c17.mp4,1:1,16:9
4397,G30 for everyone 2018/11/20 lecturer: Alvaro Dominguez（著作権済）,"",2018-11-27 13:55:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/ad37905ca1879bb1e31f1f1adab61ea48bca648d/autostart/true/caption/true,everyone,"",104,G30 2018,5584,20181120_Alvaro 著作権作業済み.mp4,"",20181120_Alvaro 著作権作業済み.mp4,3603988726,e61e8159420eb9e3f36af7a788ed6bbc,2796030,5584.jpg,everyone,1280,720,3603988726,5584_e61e8159420eb9e3f36af7a788ed6bbc.mp4,1:1,16:9
4396,G30C Young-Jai You L06 20181119,"",2018-11-27 13:47:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/e381885e0d886621c2da795100b7d9a84ecb9a78/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4790,G30_20181119_Young-Jai You.mp4,"",G30_20181119_Young-Jai You.mp4,3612524497,51762d2f90fc2f35258fc178ce3ac096,4713140,4790.jpg,restrict,1280,720,3612524497,4790_51762d2f90fc2f35258fc178ce3ac096.mp4,1:1,16:9
4395,G30C Marc Humblet L06 20181119,"",2018-11-22 15:32:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/40fefe66ccecb2bf36af5f8a84b32eb29702c90b/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4788,G30_20181119_Marc.mp4,"",G30_20181119_Marc.mp4,3313572721,d86eaca373673989459fe394968e0be6,5094850,4788.jpg,restrict,1280,720,3313572721,4788_d86eaca373673989459fe394968e0be6.mp4,1:1,16:9
4394,G30 for everyone 2018/11/15 lecturer: Sally JONES,"",2018-11-22 15:31:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/06c0ab2d3e1478483ebce2c147f7ba3992337fc1/autostart/true/caption/true,campus,"",104,G30 2018,4787,SG20181115_Sally.mp4,"",SG20181115_Sally.mp4,4134832292,05275351c7dd7a5a4b80e624c90160f6,3974600,4787.jpg,restrict,1280,720,4134832292,4787_05275351c7dd7a5a4b80e624c90160f6.mp4,1:1,16:9
4393,テスト,"",2018-11-19 11:16:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/51e3133dcc6aa09a65b82ab6d403a7ae84aca7c6/autostart/true/caption/true,everyone,"",3,1-1,4786,hevc.mp4,"",hevc.mp4,130807205,b84d91b3b8bc2690e644ee49b59206f4,251030,4786.jpg,everyone,976,544,130807205,4786_b84d91b3b8bc2690e644ee49b59206f4.mp4,1:1,61:34
4392,G30C Peter Butko L06 20181115,"",2018-11-16 15:25:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/5503d3c8bee12e359100b8dcfce0872821fc0206/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4785,G30_20181115_Peter BUTKO.mp4,"",G30_20181115_Peter BUTKO.mp4,3718679820,f7ca0b55972a200410602e8db3e34289,4854080,4785.jpg,restrict,1280,720,3718679820,4785_f7ca0b55972a200410602e8db3e34289.mp4,1:1,16:9
4391,G30C Maria Vassileva L07 20181115,"",2018-11-16 15:21:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/c5e9776a97ea0183198c0565c6224410096b55be/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4784,G30_20181115_Maria.mp4,"",G30_20181115_Maria.mp4,2943570542,a8007e199d7a5d30e99e6d585c86a0b9,3840670,4784.jpg,restrict,1280,720,2943570542,4784_a8007e199d7a5d30e99e6d585c86a0b9.mp4,1:1,16:9
4390,租税法Ⅰ　第９講,"",2018-11-15 15:50:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/d12abd1334054bffb3fab457fd3a000b65d5d551/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4770,19TAX1-9.mp4,"",19TAX1-9.mp4,814351789,cf0fc5183d2e0b60cd5376a2711b3270,5732610,4770.jpg,restrict,720,480,814351789,4770_cf0fc5183d2e0b60cd5376a2711b3270.mp4,1:1,3:2
4389,租税法Ⅰ　第８講,"",2018-11-15 15:49:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/b1e931eab58510808f8236bc32098b6dd88a6ac2/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4769,19TAX1-8.mp4,"",19TAX1-8.mp4,766970879,c2578b4a4af6d2eb569e4ec0a7f77779,5403780,4769.jpg,restrict,720,480,766970879,4769_c2578b4a4af6d2eb569e4ec0a7f77779.mp4,1:1,3:2
4388,租税法Ⅰ　第７講,"",2018-11-15 15:48:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/647a1e33996831cf4b2633dd4af3143a2dc116b5/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4768,19TAX1-7.mp4,"",19TAX1-7.mp4,830365720,8a608cfd10b13ceff2a5fce795f15043,5838180,4768.jpg,restrict,720,480,830365720,4768_8a608cfd10b13ceff2a5fce795f15043.mp4,1:1,3:2
4387,租税法Ⅰ　第６講,"",2018-11-15 15:47:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/542f9b784740fe8eb771183f71d9737f83980ca6/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4783,19TAX1-6.mp4,"",19TAX1-6.mp4,759718622,0da11369f50356d84028cbaee7ed3686,5353220,4783.jpg,restrict,720,480,759718622,4783_0da11369f50356d84028cbaee7ed3686.mp4,1:1,3:2
4386,租税法Ⅰ　第５講,"",2018-11-15 15:46:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/35a6c917227c06f9cc16449f429f28a3fa782afc/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4782,19TAX1-5.mp4,"",19TAX1-5.mp4,835857860,3c707fd9fbc7bf4cbe5e8ed81f9f55cf,5890370,4782.jpg,restrict,720,480,835857860,4782_3c707fd9fbc7bf4cbe5e8ed81f9f55cf.mp4,1:1,3:2
4385,租税法Ⅰ　第４講,"",2018-11-15 15:45:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/6a6bf1c958b80fd0358924b524785575e1d2838f/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4781,19TAX1-4.mp4,"",19TAX1-4.mp4,807833531,2d48f5d5f89ac1013c3acaa41e8b95ee,5693060,4781.jpg,restrict,720,480,807833531,4781_2d48f5d5f89ac1013c3acaa41e8b95ee.mp4,1:1,3:2
4384,租税法Ⅰ　第３講,"",2018-11-15 15:44:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/89f32e860aad99ce2ace9945bc91623690429fb2/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4780,19TAX1-3.mp4,"",19TAX1-3.mp4,832608420,c410bbdc308a7bbbf63bc7b4c803712f,5859720,4780.jpg,restrict,720,480,832608420,4780_c410bbdc308a7bbbf63bc7b4c803712f.mp4,1:1,3:2
4383,租税法Ⅰ　第２講,"",2018-11-15 15:43:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/eab0fb8754c6242914f6ea43d3941241259506f9/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4779,19TAX1-2.mp4,"",19TAX1-2.mp4,754720014,bfccada2d3ae82137b5604a7922c73e4,5312580,4779.jpg,restrict,720,480,754720014,4779_bfccada2d3ae82137b5604a7922c73e4.mp4,1:1,3:2
4382,租税法Ⅰ　第１講,"",2018-11-15 15:42:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/a5a0168aec514a3c9e9a181a7df812583c0433be/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4778,19TAX1-1.mp4,"",19TAX1-1.mp4,596270058,54b91e0123403a9f710da4908e95bbb0,4200230,4778.jpg,restrict,720,480,596270058,4778_54b91e0123403a9f710da4908e95bbb0.mp4,1:1,3:2
4381,財務会計理論実力養成答練　４前半,"",2018-11-15 15:41:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/8f5b1f6901355c3b89a798f6d46cf671eeef36bc/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4777,19FAJ4-1.mp4,"",19FAJ4-1.mp4,436822351,1c06e6fc11b76c70bba457fbae354299,3067940,4777.jpg,restrict,852,480,436822351,4777_1c06e6fc11b76c70bba457fbae354299.mp4,1:1,71:40
4380,経営学　第６講,"",2018-11-15 15:40:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/3a0b6200cb0a696d6aa08f051c508b94cbea9e58/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4776,19BA6.mp4,"",19BA6.mp4,790671420,185155a74fd9e9ff68e29f3529110068,5556740,4776.jpg,restrict,720,480,790671420,4776_185155a74fd9e9ff68e29f3529110068.mp4,1:1,3:2
4379,経営学　第５講,"",2018-11-15 15:39:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/22d8116c70b84d023d886f43d85d5e9f11f98015/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4775,19BA5.mp4,"",19BA5.mp4,707008255,c816431acb24e64da9eb3d905af3ba68,4975140,4775.jpg,restrict,720,480,707008255,4775_c816431acb24e64da9eb3d905af3ba68.mp4,1:1,3:2
4378,経営学　第４講,"",2018-11-15 15:38:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/30f6dff3704473adba4c88ee3bfa71578cdcd79d/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4774,19BA4.mp4,"",19BA4.mp4,723526886,7e8aee2bffeed705612e46bfa3f04a2d,5087210,4774.jpg,restrict,720,480,723526886,4774_7e8aee2bffeed705612e46bfa3f04a2d.mp4,1:1,3:2
4377,経営学　第３講,"",2018-11-15 15:37:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/b962b8c60093319e432c39dc37369ac80359780f/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4773,19BA3.mp4,"",19BA3.mp4,793260814,a6434faf9124e4c48d1e708d5a8fc48c,5580290,4773.jpg,restrict,720,480,793260814,4773_a6434faf9124e4c48d1e708d5a8fc48c.mp4,1:1,3:2
4376,経営学　第２講,"",2018-11-15 15:36:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/7a7b425254658566db9f7564f820c81ebadbb0bf/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4772,19BA2.mp4,"",19BA2.mp4,854786533,fdb72eea37ef97224b00309b8cd12a99,6017930,4772.jpg,restrict,720,480,854786533,4772_fdb72eea37ef97224b00309b8cd12a99.mp4,1:1,3:2
4375,経営学　第１講,"",2018-11-15 15:35:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/9e2fa390bc2caabb4622006a58c1da92828a91a2/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4771,19BA1.mp4,"",19BA1.mp4,830098862,e213546d543bff0f22654ec29c062cbb,5842570,4771.jpg,restrict,720,480,830098862,4771_e213546d543bff0f22654ec29c062cbb.mp4,1:1,3:2
4374,G30C Marc Humblet L05 20181112,"",2018-11-14 11:52:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/90cae85fb3f678a5f96f4c80002c2144c13b7198/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4767,G30_20181112_Marc.mp4,"",G30_20181112_Marc.mp4,2994956532,5ca6cf7461f97b364687b86dd3e91f17,4896020,4767.jpg,restrict,1280,720,2994956532,4767_5ca6cf7461f97b364687b86dd3e91f17.mp4,1:1,16:9
4373,社会連携 第9回 名古屋大学公開講義 坂本先生 20181025,"",2018-11-14 11:43:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/55557718ee71c723fea887f1253b636dfeb98f75/autostart/true/caption/true,everyone,"",109,社会連携,4766,社会連携_sakamoto_20181025.mp4,"",社会連携_sakamoto_20181025.mp4,4339221320,19109fd70135950971762a4a054e0c9a,5663090,4766.jpg,everyone,1280,720,4339221320,4766_19109fd70135950971762a4a054e0c9a.mp4,1:1,16:9
4372,G30 for everyone 2018/11/6 lecturer: Berthold Fischer（著作権済）,"",2018-11-13 17:04:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/5091af6e39c0f9181509165a2fb5a49397f6d095/autostart/true/caption/true,everyone,"",104,G30 2018,5399,20181106_Berthold（著作権済み）.mp4,"",20181106_Berthold（著作権済み）.mp4,1664428974,1d0dfc2b9c675cd0ef1098350bd5fd94,4173730,5399.jpg,everyone,1280,720,1664428974,5399_1d0dfc2b9c675cd0ef1098350bd5fd94.mp4,1:1,16:9
4371,G30C Young-Jai You L05 20181112,"",2018-11-13 16:55:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/4d4979dd6d7802908b250af4a7beade470fc8e21/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4764,G30_20181112_Young-Jai You.mp4,"",G30_20181112_Young-Jai You.mp4,2339011032,e6bf4a69ec63fcd14b9cb8149e9a08f3,3053080,4764.jpg,restrict,1280,720,2339011032,4764_e6bf4a69ec63fcd14b9cb8149e9a08f3.mp4,1:1,16:9
4370,G30C Marc Humblet L04 20181105,"",2018-11-12 13:49:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/082537dfd8590b8e848543163173e1cc6fd66603/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4758,G30_20181105_Marc.mp4,"",G30_20181105_Marc.mp4,1669991564,6508596e45844c29f481f01953b4bfda,2179640,4758.jpg,restrict,1280,720,1669991564,4758_6508596e45844c29f481f01953b4bfda.mp4,1:1,16:9
4369,G30C Peter Butko L05 20181108,"",2018-11-12 13:39:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/f1939d657806e02ab6d86ea9aa9ab071a1ee3e73/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4760,G30_20181108_Peter BUTKO.mp4,"",G30_20181108_Peter BUTKO.mp4,4025154717,96ac97ebb72632b55701b25a5835dfaa,5482440,4760.jpg,restrict,1280,720,4025154717,4760_96ac97ebb72632b55701b25a5835dfaa.mp4,1:1,16:9
4368,G30C Young-Jai You L04 20181105,"",2018-11-12 13:37:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/85268763e3c09e1614cc5da250af1ba94c6ec042/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4759,G30_20181105_Young-Jai You.mp4,"",G30_20181105_Young-Jai You.mp4,3803306973,321aa3a1749112a44f906193bd44821b,4964520,4759.jpg,restrict,1280,720,3803306973,4759_321aa3a1749112a44f906193bd44821b.mp4,1:1,16:9
4367,G30C Maria Vassileva L06 20181108,"",2018-11-12 13:24:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/a1f935963e70f7736b5f273d6812deeb1ec0c52c/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4756,G30_20181108_Maria.mp4,"",G30_20181108_Maria.mp4,3588168811,8154083e0ea4dc3c0fe8c5ed8c02f048,4682810,4756.jpg,restrict,1280,720,3588168811,4756_8154083e0ea4dc3c0fe8c5ed8c02f048.mp4,1:1,16:9
4366,G30 for everyone 2018/11/1 lecturer: Josh Brunotte（著作権済）,"",2018-11-09 16:54:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/ac9f345fa187fa6b7098185708c418ef2ddfbfdf/autostart/true/caption/true,everyone,"",104,G30 2018,5400,SG20181101_Josh_著作権済み.mp4,"",SG20181101_Josh_著作権済み.mp4,1336786143,956dee08f5085d4c9cde58d912bdcce5,3351910,5400.jpg,everyone,1280,720,1336786143,5400_956dee08f5085d4c9cde58d912bdcce5.mp4,1:1,16:9
4365,G30C Maria Vassileva L05 20181101,"",2018-11-09 16:28:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/e931b91cf749647edb9e1f306f203af0713c882f/autostart/true/caption/true,campus,"",107,G30 Courses to be videotaped (Fall 2018),4762,G30_20181101_Maria.mp4,"",G30_20181101_Maria.mp4,2990164795,d3c9ea0a34cdead9a45307b059c09477,3902960,4762.jpg,restrict,1280,720,2990164795,4762_d3c9ea0a34cdead9a45307b059c09477.mp4,1:1,16:9
4364,グローバルリーダー論3  坂井スオミ 氏 2018.10.10,"",2018-11-08 15:25:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/2b2ba1c44625f1ff79d08796cb9aba670acc179b/autostart/true/caption/true,worksite,WellBeingSupa2014,43,Well-Being,4752,GL3坂井スミオ氏.mp4,"",GL3坂井スミオ氏.mp4,803396233,e781ec566ce60b953ed87f7994a82791,5546430,4752.jpg,restrict,960,540,803396233,4752_e781ec566ce60b953ed87f7994a82791.mp4,1:1,16:9
4363,グローバルリーダー論1  吉田 明子博士 2018.10.31,"",2018-11-08 15:26:00 +0900,,true,https://nuvideo.media.nagoya-u.ac.jp/embed/55415e4cbcd1acb6f328ed7bba3200c3c0ec5e3a/autostart/true/caption/true,worksite,WellBeingSupa2014,43,Well-Being,4749,GL1吉田明子博士.mp4,"",GL1吉田明子博士.mp4,1084361160,2b9dc764dd98b7b48d95fcb491ca8bea,6311310,4749.jpg,restrict,960,540,1084361160,4749_2b9dc764dd98b7b48d95fcb491ca8bea.mp4,1:1,16:9
4362,財務会計理論　実力養成答練３後半,"",2018-11-05 12:06:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/680ca8529c6da229532218f0bac289a9534b13c5/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4748,19FAJ3-2.mp4,"",19FAJ3-2.mp4,1156371538,533690683fa919350e2ec4dc28acaf66,2898460,4748.jpg,restrict,852,480,1156371538,4748_533690683fa919350e2ec4dc28acaf66.mp4,1:1,71:40
4361,財務会計理論　実力養成答練３前半,"",2018-11-05 12:05:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/0b88e1eab60ca210767e133cc3dca4a26b6e5758/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4747,19FAJ3-1.mp4,"",19FAJ3-1.mp4,1161215867,539d3c4efbee23428e2c479dace7d449,2910470,4747.jpg,restrict,852,480,1161215867,4747_539d3c4efbee23428e2c479dace7d449.mp4,1:1,71:40
4360,財務会計理論　実力養成答練２後半,"",2018-11-05 12:04:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/6102a78f7512ca0c06c1635a74326342d3b24d10/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4746,19FAJ2-2.mp4,"",19FAJ2-2.mp4,918933796,5ac97c75c1fea88aa4cd072ea8e7b2a1,2303230,4746.jpg,restrict,852,480,918933796,4746_5ac97c75c1fea88aa4cd072ea8e7b2a1.mp4,1:1,71:40
4359,財務会計理論　実力養成答練２前半,"",2018-11-05 12:03:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/313778087b150c00b7c0cfe17d7f4ea006112f53/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4745,19FAJ2-1.mp4,"",19FAJ2-1.mp4,1354616173,46c89e2f9d779c195e76bb1f84459b2d,3395250,4745.jpg,restrict,852,480,1354616173,4745_46c89e2f9d779c195e76bb1f84459b2d.mp4,1:1,71:40
4358,財務会計理論　実力養成答練１後半,"",2018-11-05 12:01:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/ea69e6276e4fc28ea6f5b08413a096a478f59fd8/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4744,19FAJ1-2.mp4,"",19FAJ1-2.mp4,1414763505,54977bf318461c42edb557ae71f91a3b,3545900,4744.jpg,restrict,852,480,1414763505,4744_54977bf318461c42edb557ae71f91a3b.mp4,1:1,71:40
4357,財務会計理論　実力養成答練１前半,"",2018-11-05 12:00:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/14fc8499ee99bf32f65e0341c1f01fd8fc03940d/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4743,19FAJ1-1.mp4,"",19FAJ1-1.mp4,1221194646,767eea968b6a390bce707d9b2285086b,3060850,4743.jpg,restrict,852,480,1221194646,4743_767eea968b6a390bce707d9b2285086b.mp4,1:1,71:40
4356,監査論　実力養成答練４後半,"",2018-11-05 11:35:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/d60a9b78c55922ba0de7c6f226c35e97a97f52bf/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4742,19AUD4-2.mp4,"",19AUD4-2.mp4,943126029,935f8df33dfdea428c693d24b6b7377a,2364060,4742.jpg,restrict,852,480,943126029,4742_935f8df33dfdea428c693d24b6b7377a.mp4,1:1,71:40
4355,財務会計理論　実力養成答練４前半,"",2018-11-05 12:07:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/3cec8d672f54854eabafd67a74f97f4e28400406/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4739,19FAJ4-1.mp4,"",19FAJ4-1.mp4,1224008339,50de8af09b2dedea7cb18b317ef68a55,3067860,4739.jpg,restrict,852,480,1224008339,4739_50de8af09b2dedea7cb18b317ef68a55.mp4,1:1,71:40
4354,監査論　実力養成答練４前半,"",2018-11-05 11:34:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/0b269f81698df0f1fe3ce3cd246528a1f227b8cd/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4738,19AUD4-1.mp4,"",19AUD4-1.mp4,1347438737,b46850c0dab930a6c6d3bb2fd73ce5b6,3377600,4738.jpg,restrict,852,480,1347438737,4738_b46850c0dab930a6c6d3bb2fd73ce5b6.mp4,1:1,71:40
4353,監査論　実力養成答練２後半,"",2018-11-05 11:31:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/06f0c75706260b040ff9ebfd037b3b3d47725825/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4737,19AUD2-2.mp4,"",19AUD2-2.mp4,1065203945,52aa6e84bd1164b469fdfc10551b7acb,2670100,4737.jpg,restrict,852,480,1065203945,4737_52aa6e84bd1164b469fdfc10551b7acb.mp4,1:1,71:40
4352,監査論　実力養成答練３後半,"",2018-11-05 11:33:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/54e013d20963743948db4ea883db8517ee67c067/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4736,19AUD3-2.mp4,"",19AUD3-2.mp4,1052168302,2f8b8e59ad2677a683daa943784f4ee6,2637530,4736.jpg,restrict,852,480,1052168302,4736_2f8b8e59ad2677a683daa943784f4ee6.mp4,1:1,71:40
4351,監査論　実力養成答練３前半,"",2018-11-05 11:32:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/8b624dde284fc8ebf5c4e53befd2fae4ea5261c1/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4735,19AUD3-1.mp4,"",19AUD3-1.mp4,1366792615,7c2e8087e16b27cfe053c9365f318fe1,3426050,4735.jpg,restrict,852,480,1366792615,4735_7c2e8087e16b27cfe053c9365f318fe1.mp4,1:1,71:40
4350,財務会計理論　実力養成答練６後半,"",2018-11-05 12:12:00 +0900,2019-08-31 23:59:00 +0900,true,https://nuvideo.media.nagoya-u.ac.jp/embed/ed0bb6d22d255906f323d735a097dcc1489b98a6/autostart/true/caption/true,worksite,CertifiedPublicAccountant2017,97,公認会計士講座2017,4734,19FAJ6-2.mp4,"",19FAJ6-2.mp4,507569569,4055c22a2e3f0234c22f9ff5501807fd,3567820,4734.jpg,restrict,852,480,507569569,4734_4055c22a2e3f0234c22f9ff5501807fd.mp4,1:1,71:40
